File,RelativePath,Folder,DateTime,ImageQuality,Flag,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Outreach,Note
05010001.JPG,,SC6_1MayTo13Jun, 2021-05-01 11:57:43,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010002.JPG,,SC6_1MayTo13Jun, 2021-05-01 11:58:11,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010003.JPG,,SC6_1MayTo13Jun, 2021-05-01 11:58:38,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010004.JPG,,SC6_1MayTo13Jun, 2021-05-01 11:59:05,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010005.JPG,,SC6_1MayTo13Jun, 2021-05-01 11:59:33,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010006.JPG,,SC6_1MayTo13Jun, 2021-05-01 13:16:05,Ok,FALSE,FALSE,FALSE,Pipilo aberti,1,,0,FALSE,FALSE,FALSE,FALSE,
05010007.JPG,,SC6_1MayTo13Jun, 2021-05-01 13:45:57,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010008.JPG,,SC6_1MayTo13Jun, 2021-05-01 13:56:56,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010009.JPG,,SC6_1MayTo13Jun, 2021-05-01 14:02:36,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010010.JPG,,SC6_1MayTo13Jun, 2021-05-01 14:03:05,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010011.JPG,,SC6_1MayTo13Jun, 2021-05-01 14:25:20,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010012.JPG,,SC6_1MayTo13Jun, 2021-05-01 14:26:06,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
05010013.JPG,,SC6_1MayTo13Jun, 2021-05-01 14:43:28,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010014.JPG,,SC6_1MayTo13Jun, 2021-05-01 15:34:42,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010015.JPG,,SC6_1MayTo13Jun, 2021-05-01 15:40:25,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010016.JPG,,SC6_1MayTo13Jun, 2021-05-01 16:51:42,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05010017.JPG,,SC6_1MayTo13Jun, 2021-05-01 16:52:40,Ok,FALSE,FALSE,FALSE,Zenaida asiatica,1,,0,FALSE,FALSE,FALSE,FALSE,
05010018.JPG,,SC6_1MayTo13Jun, 2021-05-01 16:59:38,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020019.JPG,,SC6_1MayTo13Jun, 2021-05-02 04:35:49,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020020.JPG,,SC6_1MayTo13Jun, 2021-05-02 07:51:13,Ok,FALSE,FALSE,FALSE,Zenaida asiatica,1,,0,FALSE,FALSE,FALSE,FALSE,
05020021.JPG,,SC6_1MayTo13Jun, 2021-05-02 08:28:34,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020022.JPG,,SC6_1MayTo13Jun, 2021-05-02 08:29:02,Ok,FALSE,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,
05020023.JPG,,SC6_1MayTo13Jun, 2021-05-02 08:38:14,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020024.JPG,,SC6_1MayTo13Jun, 2021-05-02 08:38:49,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020025.JPG,,SC6_1MayTo13Jun, 2021-05-02 09:14:42,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020026.JPG,,SC6_1MayTo13Jun, 2021-05-02 09:16:00,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020027.JPG,,SC6_1MayTo13Jun, 2021-05-02 09:25:31,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020028.JPG,,SC6_1MayTo13Jun, 2021-05-02 10:32:39,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
05020029.JPG,,SC6_1MayTo13Jun, 2021-05-02 10:50:58,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
