File,RelativePath,Folder,ImageQuality,DeleteFlag,species1,species1count,species2,species2count,Flag,Water,OHV,Outreach,CamSetup,Note,DateTime
06200360.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 12:51:15
06200361.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 12:56:59
06200362.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:01:26
06200363.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:03:54
06200364.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:05:51
06200365.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:15:22
06200366.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:16:32
06200367.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:18:02
06200368.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:19:48
06200369.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:21:26
06200370.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:23:41
06200371.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:26:22
06200372.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:28:00
06200373.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:29:14
06200374.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:32:58
06200375.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:35:17
06200376.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:38:50
06200377.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:41:48
06200378.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:48:04
06200379.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:50:09
06200380.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:52:08
06200381.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 13:53:16
06200382.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:01:35
06200383.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:02:51
06200384.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:05:41
06200385.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:18:43
06200386.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:22:15
06200387.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:24:03
06200388.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:26:25
06200389.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:28:37
06200390.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:29:57
06200391.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:31:35
06200392.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:32:54
06200393.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:36:24
06200394.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:41:01
06200395.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:42:09
06200396.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:45:28
06200397.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:48:53
06200398.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:50:49
06200399.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:52:05
06200400.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:54:53
06200401.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:56:10
06200402.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 14:57:49
06200403.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:03:26
06200404.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:04:54
06200405.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:06:15
06200406.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:07:56
06200407.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:09:01
06200408.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:10:38
06200409.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:12:11
06200410.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:13:17
06200411.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:15:19
06200412.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:17:15
06200413.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:22:10
06200414.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:25:37
06200415.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:27:13
06200416.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:28:52
06200417.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:30:00
06200418.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:31:10
06200419.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:32:17
06200420.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:37:35
06200421.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:40:38
06200422.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:43:00
06200423.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:44:18
06200424.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:45:41
06200425.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:50:19
06200426.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:52:25
06200427.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 15:58:51
06200428.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:01:29
06200429.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:02:35
06200430.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:06:17
06200431.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:07:28
06200432.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:09:03
06200433.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:13:09
06200434.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:14:32
06200435.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:18:50
06200436.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:20:12
06200437.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:23:50
06200438.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:25:52
06200439.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:33:19
06200440.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:38:08
06200441.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:42:49
06200442.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:44:15
06200443.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:46:31
06200444.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:48:55
06200445.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:56:02
06200446.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:58:07
06200447.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 16:59:22
06200448.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 17:01:10
06200449.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 17:03:17
06200450.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 17:05:20
06200451.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 17:11:25
06200452.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 17:15:09
06200453.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 17:16:45
06200454.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 17:25:54
06200455.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-20 17:59:09
06210456.JPG,,SC3_13JunTo8Jul,Ok,FALSE,Pecari tajacu,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 03:57:30
06210457.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 10:34:36
06210458.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 10:58:57
06210459.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:05:56
06210460.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:07:11
06210461.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:09:00
06210462.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:22:43
06210463.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:29:53
06210464.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:31:59
06210465.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:33:32
06210466.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:40:26
06210467.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:42:43
06210468.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:43:51
06210469.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:47:17
06210470.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:54:47
06210471.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 11:59:55
06210472.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:01:03
06210473.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:02:44
06210474.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:13:15
06210475.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:15:25
06210476.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:17:32
06210477.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:22:11
06210478.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:25:50
06210479.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:28:13
06210480.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:31:24
06210481.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:37:01
06210482.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:41:34
06210483.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:47:26
06210484.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:48:57
06210485.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:53:24
06210486.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 12:59:58
06210487.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:01:04
06210488.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:02:21
06210489.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:05:33
06210490.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:07:04
06210491.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:08:21
06210492.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:10:22
06210493.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:16:22
06210494.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:17:43
06210495.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:18:59
06210496.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:20:19
06210497.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:22:25
06210498.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:32:14
06210499.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:33:21
06210500.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:36:50
06210501.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:39:39
06210502.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:41:14
06210503.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:42:19
06210504.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:45:22
06210505.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:48:15
06210506.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:49:29
06210507.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:51:17
06210508.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:52:32
06210509.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:55:59
06210510.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 13:57:39
06210511.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:07:08
06210512.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:13:31
06210513.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:14:40
06210514.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:15:49
06210515.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:19:04
06210516.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:20:42
06210517.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:21:54
06210518.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:24:18
06210519.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:25:39
06210520.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:28:36
06210521.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:31:47
06210522.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:33:50
06210523.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:42:02
06210524.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:43:56
06210525.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:45:20
06210526.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:46:40
06210527.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:52:06
06210528.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 14:58:35
06210529.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 15:00:51
06210530.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 15:03:23
06210531.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 15:05:04
06210532.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 15:13:12
06210533.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 15:14:33
06210534.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 15:15:55
06210535.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 15:17:40
06210536.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 15:26:14
06210537.JPG,,SC3_13JunTo8Jul,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,, 2021-06-21 15:27:34
